"vesselCode","opeID","Gear","Subarea","Target","fishopSetStartDate","fishopSetStartLatitude","fishopSetStartLongitude","StartDepth","fishopSetEndDate","fishopSetEndLatitude","fishopSetEndLongitude","EndDepth","fishopHaulStartDate","fishopHaulEndDate","HooksSet","HooksLost","speciesFAOCode","speciesScientificName","speciesEnglishName","Catch_Kg","src","datasetID","Soaktime","Season","MU","Weigth"
10668,"H53170","Set longlines","3b","TOP",2021-11-13 09:05:00,-44.7316666666667,45.6433333333333,1647,2021-11-13 09:28:00,-44.7333333333333,45.7,1637,NA,NA,2894,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",319,"HBH",181,3.52083333333576,2021,"DC",NA
10668,"H53171","Set longlines","3b","TOP",2021-11-13 09:55:00,-44.7333333333333,45.78,1634,2021-11-13 10:20:00,-44.7333333333333,45.8283333333333,1640,NA,NA,2856,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",517,"HBH",181,3.21180555555475,2021,"DC",NA
10668,"H53172","Set longlines","3b","TOP",2021-11-13 10:58:00,-44.7916666666667,45.79,1621,2021-11-13 11:30:00,-44.7916666666667,45.7366666666667,1627,NA,NA,2911,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",266,"HBH",181,9.53472222222626,2021,"DC",NA
10668,"H53173","Set longlines","3b","TOP",2021-11-13 12:00:00,-44.7916666666667,45.66,1640,2021-11-13 12:34:00,-44.7916666666667,45.6066666666667,16441,NA,NA,2963,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",634,"HBH",181,9.74722222222772,2021,"DC",NA
10668,"H53174","Set longlines","3b","TOP",2021-11-13 15:30:00,-44.9666666666667,45.1216666666667,1551,2021-11-13 15:55:00,-44.9666666666667,45.0666666666667,1504,NA,NA,2877,FALSE,"TOP","Dissostichus eleginoides","Patagonian toothfish",461,"HBH",181,4.78472222221899,2021,"DC",16.5638881487971
10668,"H53175","Set longlines","3b","TOP",2021-11-13 16:24:00,-44.9666666666667,44.99,1404,2021-11-13 16:42:00,-44.9666666666667,44.945,1353,NA,NA,2898,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",700,"HBH",181,4.98125000000437,2021,"DC",NA
10668,"H53176","Set longlines","3b","TOP",2021-11-13 17:15:00,-44.9833333333333,44.8633333333333,1299,2021-11-13 17:50:00,-44.9616666666667,44.8166666666667,1268,NA,NA,2887,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",615,"HBH",181,5.13888888889051,2021,"DC",NA
10668,"H53177","Set longlines","3b","TOP",2021-11-13 18:10:00,-44.9333333333333,44.75,1299,2021-11-13 18:40:00,-44.915,44.7083333333333,1417,NA,NA,2945,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",576,"HBH",181,5.29861111110949,2021,"DC",NA
10668,"H53178","Set longlines","3b","TOP",2021-11-13 19:50:00,-44.8983333333333,44.4833333333333,1230,2021-11-13 20:25:00,-44.8966666666667,44.435,1024,NA,NA,2877,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",514,"HBH",181,5.61458333333576,2021,"DC",NA
10668,"H53179","Set longlines","3b","TOP",2021-11-13 20:50:00,-44.8966666666667,44.355,1221,2021-11-13 21:25:00,-44.8983333333333,44.2983333333333,1238,NA,NA,2912,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",400,"HBH",181,5.77430555555475,2021,"DC",NA
10668,"H53180","Set longlines","3b","TOP",2021-11-14 01:15:00,-44.95,43.59,1486,2021-11-14 01:45:00,-44.9466666666667,43.635,1456,NA,NA,2986,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",239,"HBH",181,6.26041666667152,2021,"DC",NA
10668,"H53181","Set longlines","3b","TOP",2021-11-14 02:10:00,-44.8883333333333,43.7,1393,2021-11-14 02:30:00,-44.9066666666667,43.73,1370,NA,NA,2136,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",578,"HBH",181,6.02430555555475,2021,"DC",NA
10668,"H53182","Set longlines","3b","TOP",2021-11-14 03:00:00,-44.8716666666667,43.8,1348,2021-11-14 03:30:00,-44.8466666666667,43.8433333333333,1367,NA,NA,2975,FALSE,"TOP","Dissostichus eleginoides","Patagonian toothfish",218,"HBH",181,6.46875,2021,"DC",NA
10668,"H53183","Set longlines","3b","TOP",2021-11-15 17:25:00,-44.2216666666667,44.8583333333333,1640,2021-11-15 17:55:00,-44.2216666666667,44.81,1430,NA,NA,2950,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1049,"HBH",181,6.17013888888323,2021,"DC",NA
10668,"H53184","Set longlines","3b","TOP",2021-11-15 18:20:00,-44.2233333333333,44.7383333333333,1412,2021-11-15 18:55:00,-44.2233333333333,44.69,1443,NA,NA,2943,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1659,"HBH",181,5.82986111110949,2021,"DC",NA
10668,"H53185","Set longlines","3b","TOP",2021-11-15 19:50:00,-44.28,44.7633333333333,1263,2021-11-15 20:25:00,-44.28,44.8183333333333,1273,NA,NA,2972,FALSE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1631,"HBH",181,5.48958333333576,2021,"DC",NA
10668,"H53186","Set longlines","3b","TOP",2021-11-16 13:05:00,-44.6783333333333,45.4816666666667,1679,2021-11-16 13:45:00,-44.6783333333333,45.5333333333333,1672,NA,NA,2915,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",245,"HBH",181,1.15625,2021,"DC",NA
10668,"H53187","Set longlines","3b","TOP",2021-11-16 14:05:00,-44.6783333333333,45.6116666666667,1664,2021-11-16 14:35:00,-44.6783333333333,45.6616666666667,1660,NA,NA,2950,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",262,"HBH",181,0.854166666664241,2021,"DC",NA
